lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked
-73.62817,45.48522,0,True,True,broken,,Montréal,"5155, Rue Queen-Mary",CA,Checked 4 minutes ago
-73.66353,45.55363,0,True,True,broken,,Montréal,"10400, Rue Lajeunesse ",CA,Checked 10 minutes ago
-73.69776,45.61105,0,True,True,broken,,Laval,"(Wal-Mart) 5205, Boul. Val-Des-Brises ",CA,Checked 7 minutes ago
-73.57698,45.49564,0,True,True,broken,,Montréal,"1472, Rue Sainte-Catherine Ouest",CA,Checked 7 minutes ago
-73.56894,45.50055,0,True,True,broken,,Montréal,"(Food Court) 5 Place Ville Marie, Local 11296",CA,Checked 10 minutes ago
-73.57252,45.59253,0,True,True,broken,,Saint-Léonard,"(Wal-Mart) 7445, Boul. Langelier, Wal-Mart - Centre Langelier",CA,Checked 7 minutes ago
-73.4132,45.79243,0,True,True,broken,,Repentigny,264 Boul. Louis-Philippe-Picard,CA,Checked 6 minutes ago
-73.21566,45.58129,0,True,True,broken,,Beloeil,2000 Saint-Jean-Baptiste ,CA,Checked 6 minutes ago
-72.93606,45.36207,0,True,True,broken,,Ange-Gardien,"120A, Route 235",CA,Checked 9 minutes ago
-72.48451,45.89147,0,True,True,broken,,Saint-Charles-De-Drummond,"1605, Av. Du Marais-Ombragé",CA,Checked 6 minutes ago
-72.45567,45.85183,0,True,True,broken,,Drummondville,"4016, Boul. St-Joseph ",CA,Checked 3 minutes ago
-72.15622,45.26474,0,True,True,broken,,Magog,"33, Rue Merry",CA,Checked 9 minutes ago
-72.75111,46.55663,0,True,True,broken,,Shawinigan,"1645, Rue Trudel ",CA,Checked 6 minutes ago
-71.31147,46.76686,0,True,True,broken,,Sainte-Foy,"3240, Ch. Des Quatre-Bourgeois",CA,Checked 6 minutes ago
-83.68161,49.69055,0,True,True,broken,,Hearst,1501  Highway 11 West,CA,Checked 9 minutes ago
-72.23346,48.88157,0,True,True,broken,,Dolbeau,"1731, Boul. Wallberg ",CA,Checked 6 minutes ago
-70.51491,47.44433,0,True,True,broken,,Baie-Saint-Paul,"1010, Boul. Monseigneur-De Laval ",CA,Checked 6 minutes ago
-64.88635,46.13275,0,True,True,broken,,Moncton,10 Ensley Drive,CA,Checked 9 minutes ago
-63.50685,44.97558,0,True,True,broken,,Elmsdale,257 Highway #214,CA,1 minute ago
-96.90206,50.15597,0,True,True,broken,,Selkirk,(Wal-Mart) 1016 Manitoba Ave. ,CA,1 minute ago
-97.143,49.89114,0,True,True,broken,,Winnipeg,(Food Court) Unit 102-H 333 St. Mary Avenue ,CA,1 minute ago
-98.11997,49.19287,0,True,True,broken,,Morden,881 Thornhill Street ,CA,1 minute ago
-104.5347,50.44458,0,True,True,broken,,Regina,(Wal-Mart) 2150 Prince Of Wales Drive ,CA,1 minute ago
-52.78369,47.55437,0,True,True,broken,,St. John'S,(Wal-Mart) 75 Kelsey Drive ,CA,1 minute ago
-52.73686,47.56544,0,True,True,broken,,St. John'S,37 Anderson Ave,CA,1 minute ago
-106.64511,52.17264,0,True,True,broken,,Saskatoon,905-51St Street East,CA,Checked 15 minutes ago
-108.27211,52.76401,0,True,True,broken,,North Battleford,(Wal-Mart) 601 Carlton Trail ,CA,Checked 15 minutes ago
-113.97157,50.70409,0,True,True,broken,,Okotoks,(Wal-Mart) 500-201 Southridge Dr ,CA,Checked 14 minutes ago
-113.7684,52.23805,0,True,True,broken,,Red Deer,"3020 22Nd Street, Unit # 800",CA,Checked 14 minutes ago
-113.96758,51.0375,0,True,True,broken,,Calgary,4615 - 17Th Ave Se,CA,Checked 14 minutes ago
-113.46683,53.56155,0,True,True,broken,,Edmonton,8132 112Th Avenue Nw,CA,Checked 14 minutes ago
-113.99339,51.27119,0,True,True,broken,,Airdrie,924 Yankee Valley Road Se,CA,Checked 14 minutes ago
-114.06677,51.04576,0,True,True,broken,,Calgary,(Mall) 222 - 8Th Avenue South West ,CA,Checked 14 minutes ago
-113.59475,53.51973,0,True,True,broken,,Edmonton,15730-87Th Avenue,CA,Checked 14 minutes ago
-114.09923,50.97363,0,True,True,broken,,Calgary,1600 90Th Ave S.W.,CA,Checked 14 minutes ago
-113.60726,53.61936,0,True,True,broken,,St Albert,10 Galarneau Place,CA,Checked 14 minutes ago
-114.16719,51.01757,0,True,True,broken,,Calgary,100 Stewart Green Sw ,CA,Checked 14 minutes ago
-115.66682,54.14095,0,True,True,broken,,Whitecourt,(Wal-Mart) 4215 - 52 Ave  ,CA,Checked 13 minutes ago
-117.62131,53.38538,0,True,True,broken,,Hinton,840 Carmichael Lane,CA,Checked 13 minutes ago
-114.40852,62.4491,0,True,True,broken,,Yellowknife,"(Wal-Mart) 313 Old Airport Road, Wal-Mart",CA,Checked 13 minutes ago
-119.47332,49.03384,0,True,True,broken,,Osoyoos,"8 Eagle Court, Box 637",CA,Checked 13 minutes ago
-122.49395,49.05918,0,True,True,broken,,Aldergrove,26360 Fraser Highway,CA,Checked 13 minutes ago
-122.84484,49.1887,0,True,True,broken,,Surrey,10240 King George Hwy.,CA,Checked 12 minutes ago
-123.00547,49.26032,0,True,True,broken,,Burnaby,4410 Still Creek Drive,CA,Checked 13 minutes ago
-123.13898,49.28524,0,True,True,broken,,Vancouver,1610 Davie Street,CA,Checked 13 minutes ago
-123.12171,49.17784,0,True,True,broken,,Richmond,(Wal-Mart) 9251 Alderbridge Way ,CA,Checked 11 minutes ago
-123.15947,49.26837,0,True,True,broken,,Vancouver,2391 West 4Th Avenue,CA,Checked 11 minutes ago
-123.40649,48.64921,0,True,True,broken,,Sidney,2220 Beacon Avenue,CA,Checked 11 minutes ago
-123.37302,48.45368,0,True,True,broken,,Victoria,3465 Saanich Road,CA,Checked 12 minutes ago
-123.72218,48.80195,0,True,True,broken,,Duncan,(Wal-Mart) 3020 Drinkwater Rd. ,CA,Checked 12 minutes ago
-123.95373,49.18294,0,True,True,broken,,Nanaimo,1213 Princess Royal Ave.,CA,Checked 12 minutes ago
-124.05513,49.23899,0,True,True,broken,,Nanaimo,6675 Mary Ellen Drive,CA,Checked 12 minutes ago
-0.110655,51.518206,0,True,True,broken,,Holborn Circus,6/7 Holborn,UK,Checked 18 minutes ago
-0.092984,51.473249,0,True,True,broken,,Camberwell Green,Butterfly Walk,UK,Checked 17 minutes ago
-0.103386,51.545591,0,True,True,broken,,Islington,251/252 Upper Street,UK,Checked 17 minutes ago
-0.198102,51.509023,0,True,True,broken,,Notting Hill Gate,108/110 Notting Hill Gate,UK,Checked 17 minutes ago
-0.114032,51.554339,0,True,True,broken,,Holloway,280 Holloway Road,UK,Checked 17 minutes ago
-0.195667,51.539607,0,True,True,broken,,Kilburn,127/129 Kilburn High Road,UK,Checked 17 minutes ago
-0.166702,51.42686,0,True,True,broken,,Tooting,42/44 Mitcham Road,UK,Checked 17 minutes ago
-0.263426,51.520237,0,True,True,broken,,Acton,12 Leamington Park,UK,Checked 17 minutes ago
-0.011228,51.460508,0,True,True,broken,,Lewisham,166/172 Lewisham High Street,UK,Checked 17 minutes ago
0.001166,51.541066,0,True,True,broken,,Stratford,Stratford Centre,UK,Checked 17 minutes ago
-0.017957,51.444456,0,True,True,broken,,Catford,Catford Island,UK,Checked 17 minutes ago
-0.06938,51.59389,0,True,True,broken,,Tottenham,500/508 High Road,UK,Checked 17 minutes ago
-0.052909,51.415008,0,True,True,broken,,Penge,130 High Street,UK,Checked 17 minutes ago
0.046165,51.49293,0,True,True,broken,,Woolwich,Ruston Road,UK,Checked 17 minutes ago
-0.064719,51.612344,0,True,True,broken,,Edmonton,118 Fore Street,UK,Checked 17 minutes ago
0.034939,51.45268,0,True,True,broken,,Eltham,Westhorne Avenue,UK,Checked 17 minutes ago
-0.193731,51.365161,0,True,True,broken,,Sutton,168/172 High Street,UK,Checked 17 minutes ago
-0.362793,51.46877,0,True,True,broken,,Hounslow,200/202 High Street,UK,Checked 17 minutes ago
0.080279,51.588698,0,True,True,broken,,Barkingside,21 High Street,UK,Checked 17 minutes ago
-0.353843,51.572627,0,True,True,broken,,South Harrow,Shaftesbury Circle,UK,Checked 17 minutes ago
-0.30569,51.39234,0,True,True,broken,,Surbiton,70/71 Victoria Road,UK,Checked 17 minutes ago
0.13676,51.53182,0,True,True,broken,,Dagenham,Dagenham Leisure Park,UK,Checked 17 minutes ago
-0.37739,51.436737,0,True,True,broken,,Hanworth,Twickenham Road,UK,Checked 17 minutes ago
0.144228,51.409779,0,True,True,broken,,Swanley,Swanley Service Area,UK,Checked 17 minutes ago
-0.419541,51.385879,0,True,True,broken,,Walton On Thames,5/7 High Street,UK,Checked 17 minutes ago
-0.394229,51.65408,0,True,True,broken,,Watford,128/130 High Street,UK,Checked 17 minutes ago
-0.481278,51.548222,0,True,True,broken,,Uxbridge,124/125 High Street,UK,Checked 17 minutes ago
0.237789,51.437161,0,True,True,broken,,Dartford,474 Princes Road,UK,Checked 17 minutes ago
0.038783,51.273693,0,True,True,broken,,Kent,Eastbound M25 Between J6 & J5,UK,Checked 17 minutes ago
0.284366,51.485843,0,True,True,broken,,Grays,Unit 344 Lakeside Shopping Centre,UK,Checked 17 minutes ago
0.27383,51.439204,0,True,True,broken,,Dartford,Bluewater Shopping Centre,UK,Checked 17 minutes ago
-0.238009,51.763037,0,True,True,broken,,Hatfield,68 The Galleria,UK,Checked 17 minutes ago
-0.204846,51.80146,0,True,True,broken,,Welwyn Garden City,63 Howardsgate,UK,Checked 17 minutes ago
-0.576415,51.23649,0,True,True,broken,,Guildford,Friary Centre,UK,Checked 17 minutes ago
0.249446,51.87539,0,True,True,broken,,Stansted Airport,A120,UK,Checked 17 minutes ago
0.47468,51.732509,0,True,True,broken,,Chelmsford,36/37 High Street,UK,Checked 17 minutes ago
-0.51061,51.88748,0,True,True,broken,,Dunstable,2/8 Luton Road,UK,Checked 17 minutes ago
0.486944,51.771676,0,True,True,broken,,Chelmsford,Essex Regiment Way,UK,Checked 17 minutes ago
-0.202367,52.014457,0,True,True,broken,,Baldock,Great North Road,UK,Checked 17 minutes ago
0.679427,51.737015,0,True,True,broken,,Maldon,Fullbridge Road,UK,Checked 17 minutes ago
-0.133479,50.953998,0,True,True,broken,,Burgess Hill,Civic Way,UK,Checked 17 minutes ago
0.09293,50.96951,0,True,True,broken,,Uckfield,Bell Farm Lane,UK,Checked 17 minutes ago
0.759445,51.441524,0,True,True,broken,,Isle Of Sheppey,Bridge Road,UK,Checked 17 minutes ago
0.58127,51.867707,0,True,True,broken,,Braintree,Cressing Road,UK,Checked 17 minutes ago
-0.731717,52.010162,0,True,True,broken,,Milton Keynes,Stadium M K,UK,Checked 17 minutes ago
-0.792385,52.005584,0,True,True,broken,,Milton Keynes,Westcroft District Centre,UK,Checked 17 minutes ago
-0.445552,52.134004,0,True,True,broken,,Bedford,Aspects Leisure Park,UK,Checked 17 minutes ago
-0.756076,52.042254,0,True,True,broken,,Milton Keynes,52/56 Midsummer Arcade,UK,Checked 17 minutes ago
-0.466098,52.135236,0,True,True,broken,,Bedford,9 High Street,UK,Checked 17 minutes ago
-0.77665,52.038723,0,True,True,broken,,Milton Keynes,Portway,UK,Checked 17 minutes ago
-0.104175,50.812159,0,True,True,broken,,Brighton,Brighton Marina Leisure Centre,UK,Checked 17 minutes ago
-0.95254,51.008694,0,True,True,broken,,Petersfield,Winchester Road,UK,Checked 17 minutes ago
-1.30137,51.61868,0,True,True,broken,,Didcot,Milton Heights Service Area,UK,Checked 17 minutes ago
0.74626,52.04695,0,True,True,broken,,Sudbury,Chilton Industrial Estate,UK,Checked 17 minutes ago
0.283139,50.768877,0,True,True,broken,,Eastbourne,The Arndale Centre,UK,Checked 17 minutes ago
-0.785695,50.82959,0,True,True,broken,,Chichester,Chichester Gate Leisure Park,UK,Checked 17 minutes ago
-1.011328,50.863999,0,True,True,broken,,Havant,Larchwood Avenue,UK,Checked 17 minutes ago
-1.087995,50.802711,0,True,True,broken,,Portsmouth,219/223 Commercial Road,UK,Checked 16 minutes ago
-1.353775,50.967451,0,True,True,broken,,Eastleigh,The Swan Centre,UK,Checked 16 minutes ago
-1.312347,50.923337,0,True,True,broken,,Southampton,Hedge End Retail Park,UK,Checked 16 minutes ago
-1.390247,50.967705,0,True,True,broken,,Eastleigh,Bournemouth Road,UK,Checked 16 minutes ago
1.150116,52.052774,0,True,True,broken,,Ipswich,Cardinal Leisure Park,UK,Checked 16 minutes ago
-0.728466,52.39875,0,True,True,broken,,Kettering,35/39 High Street,UK,Checked 16 minutes ago
-1.38022,50.93914,0,True,True,broken,,Southampton,75/77 High Road,UK,Checked 16 minutes ago
-1.428534,50.918865,0,True,True,broken,,Southampton,361/363 Shirley Road,UK,Checked 16 minutes ago
-1.41385,50.90479,0,True,True,broken,,Southampton,West Quay Retail Park,UK,Checked 16 minutes ago
-1.752974,51.571156,0,True,True,broken,,Swindon,Greenbridge Retail Park,UK,Checked 16 minutes ago
-1.482979,50.918553,0,True,True,broken,,Southampton,97 Commercial Road,UK,Checked 16 minutes ago
-1.829041,51.559339,0,True,True,broken,,Tewkesbury Way,Unit G13,UK,Checked 16 minutes ago
-1.340674,52.344352,0,True,True,broken,,Rugby,London Road,UK,Checked 16 minutes ago
-1.730397,50.854691,0,True,True,broken,,Ringwood,A31 Picket Post,UK,Checked 16 minutes ago
-1.5581,52.40275,0,True,True,broken,,Coventry,Arlington Business Park,UK,Checked 16 minutes ago
-2.14961,51.44827,0,True,True,broken,,Chippenham,Bath Road,UK,Checked 16 minutes ago
-1.8733,50.811638,0,True,True,broken,,Ferndown,Tricketts Cross,UK,Checked 16 minutes ago
-1.877848,50.720506,0,True,True,broken,,Bournemouth,33/35 Old Christchurch Road,UK,Checked 16 minutes ago
-2.26954,51.83832,0,True,True,broken,,Gloucester,337 Bristol Road,UK,Checked 16 minutes ago
-2.289665,51.804855,0,True,True,broken,,Hardwicke,Hardwicke Roundabout,UK,Checked 16 minutes ago
-1.739816,52.477933,0,True,True,broken,,Birmingham,345 Bosworth Drive,UK,Checked 16 minutes ago
-1.206071,52.772171,0,True,True,broken,,Loughborough,22/24 Market Place,UK,Checked 16 minutes ago
-1.820037,52.508518,0,True,True,broken,,Birmingham,20 Fort Parkway,UK,Checked 16 minutes ago
-1.85503,52.503938,0,True,True,broken,,Birmingham,100 Watson Rd,UK,Checked 16 minutes ago
-1.822802,52.562928,0,True,True,broken,,Sutton Coldfield,I Lower Parade,UK,Checked 16 minutes ago
-2.022328,52.49234,0,True,True,broken,,Oldbury,Birchley Island,UK,Checked 16 minutes ago
-2.017692,52.502554,0,True,True,broken,,Oldbury,81 Halesowen Street,UK,Checked 16 minutes ago
-2.587053,51.45902,0,True,True,broken,,Bristol,101/105 The Horsefair,UK,Checked 16 minutes ago
-2.600459,51.439609,0,True,True,broken,,Bristol,Sheene Road,UK,Checked 16 minutes ago
-2.145696,52.458303,0,True,True,broken,,Stourbridge Industrial Estate,Bay 3,UK,Checked 16 minutes ago
-1.983756,52.585275,0,True,True,broken,,Walsall,54 Park Street,UK,Checked 16 minutes ago
-1.149206,52.95244,0,True,True,broken,,Nottingham,13/14 Exchange Walk,UK,Checked 16 minutes ago
-1.147749,52.954595,0,True,True,broken,,Nottingham,31/35 Clumber Street,UK,Checked 16 minutes ago
-1.630953,52.802947,0,True,True,broken,,Burton On Trent,11/12 Station Street,UK,Checked 16 minutes ago
-1.667091,52.794886,0,True,True,broken,,Burton On Trent,Centrum East Retail Park,UK,Checked 16 minutes ago
-2.082409,52.562747,0,True,True,broken,,Bilston,High Street,UK,Checked 16 minutes ago
-1.134211,52.998612,0,True,True,broken,,Nottingham,Sir John Robinson Way,UK,Checked 16 minutes ago
-2.765884,51.484175,0,True,True,broken,,Bristol,Portishead Retail Park,UK,Checked 16 minutes ago
-1.462326,52.943818,0,True,True,broken,,Breadsall,The Meteor Centre,UK,Checked 16 minutes ago
-1.506509,52.928735,0,True,True,broken,,Derby,Markeaton Park,UK,Checked 16 minutes ago
-2.836415,51.588445,0,True,True,broken,,Magor,M4 J23A (East & West Bound),UK,Checked 16 minutes ago
-0.620698,53.17754,0,True,True,broken,,Lincoln,Gateway Park,UK,Checked 16 minutes ago
-0.550727,53.226986,0,True,True,broken,,Lincoln,Ruston Road,UK,Checked 16 minutes ago
-2.909111,51.361585,0,True,True,broken,,Weston Super Mare,Queensway,UK,Checked 16 minutes ago
-2.94534,51.57418,0,True,True,broken,,Newport,Newport Retail Park,UK,Checked 16 minutes ago
-2.919286,51.269141,0,True,True,broken,,Axbridge,M5 Southbound,UK,Checked 16 minutes ago
-2.11729,52.80646,0,True,True,broken,,Stafford,50 Greengate Street,UK,Checked 16 minutes ago
-2.99712,51.5962,0,True,True,broken,,Newport,Lyne Road,UK,Checked 16 minutes ago
-1.328455,53.139372,0,True,True,broken,,Newton,M1 J28/29 South,UK,Checked 16 minutes ago
-2.433996,52.724836,0,True,True,broken,,Telford,School Road,UK,Checked 16 minutes ago
-3.186521,51.456726,0,True,True,broken,,Cardiff,Cardiff Bay Retail Park,UK,Checked 16 minutes ago
-3.194273,51.671796,0,True,True,broken,,Caerphilly,Cliff Road,UK,Checked 16 minutes ago
-3.206584,51.473202,0,True,True,broken,,Cardiff,Capitol Shopping Centre,UK,Checked 16 minutes ago
-3.09948,51.01438,0,True,True,broken,,Taunton,57/58 East Street,UK,Checked 16 minutes ago
-2.20791,52.99509,0,True,True,broken,,Stoke On Trent,Springfield  Park,UK,Checked 16 minutes ago
-3.146481,50.976011,0,True,True,broken,,Taunton,M5 Southbound J25-26,UK,Checked 15 minutes ago
-3.14756,50.977555,0,True,True,broken,,Taunton,"M5 Northbound, Trull",UK,Checked 15 minutes ago
-2.192786,53.028265,0,True,True,broken,,Stoke On Trent,Festival Heights Retail Park,UK,Checked 15 minutes ago
-1.392968,53.375049,0,True,True,broken,,Sheffield,Turner Business Park,UK,Checked 15 minutes ago
-3.379144,51.533501,0,True,True,broken,,Llantrisant,Glamorgan Vale Retail Park,UK,Checked 15 minutes ago
-3.446628,51.716376,0,True,True,broken,,Aberdare,Depot Road,UK,Checked 15 minutes ago
-0.615497,53.564698,0,True,True,broken,,Scunthorpe,Lakeside Parkway,UK,Checked 15 minutes ago
-3.495938,51.514046,0,True,True,broken,,Pencoed,Pencoed Business Park,UK,Checked 15 minutes ago
-2.335632,53.139369,0,True,True,broken,,Sandbach,M6 Southbound (J16-17),UK,Checked 15 minutes ago
-1.081423,53.54566,0,True,True,broken,,Doncaster,Thorne Road Retail Park,UK,Checked 15 minutes ago
-2.430697,53.091678,0,True,True,broken,,Crewe,Macon Way,UK,Checked 15 minutes ago
-2.454983,53.098314,0,True,True,broken,,Crewe,100 Dunwoody Way,UK,Checked 15 minutes ago
-3.384477,50.863129,0,True,True,broken,,Cullompton,J28 M5 North Service Area,UK,Checked 15 minutes ago
-2.119133,53.272847,0,True,True,broken,,Macclesfield,Silk Retail Park,UK,Checked 15 minutes ago
-1.47985,53.549217,0,True,True,broken,,Barnsley,Upper New Street,UK,Checked 15 minutes ago
-0.313954,53.753016,0,True,True,broken,,Hull,The Kingston Centre,UK,Checked 15 minutes ago
-2.161225,53.407589,0,True,True,broken,,Stockport,42/44 Wellington Road South,UK,Checked 15 minutes ago
-2.121466,53.42342,0,True,True,broken,,Bredbury,Whitefield Road,UK,Checked 15 minutes ago
-2.493336,53.262946,0,True,True,broken,,Northwich,Manchester Road,UK,Checked 15 minutes ago
-3.53259,50.722805,0,True,True,broken,,Exeter,190 High Street,UK,Checked 15 minutes ago
-2.26048,53.380166,0,True,True,broken,,Wythenshawe,Unit 13 Rowlandsway,UK,Checked 15 minutes ago
-3.791957,51.593058,0,True,True,broken,,Port Talbot,Water Street,UK,Checked 15 minutes ago
-3.53601,50.70904,0,True,True,broken,,Exeter,Unit 8 Stone Lane Retail Park,UK,Checked 15 minutes ago
-0.345984,53.79461,0,True,True,broken,,Hull,Kingswood Retail Park,UK,Checked 15 minutes ago
-2.183892,53.435302,0,True,True,broken,,Levenshulme,Monarch Leisure Park,UK,Checked 15 minutes ago
-1.321126,53.697056,0,True,True,broken,,Pontefract,Racecourse Retail Park,UK,Checked 15 minutes ago
-3.840996,51.653339,0,True,True,broken,,Skewen,Heads Of The Valley Road,UK,Checked 15 minutes ago
-2.166732,53.473209,0,True,True,broken,,Openshaw,Lime Square,UK,Checked 15 minutes ago
-1.503464,53.677422,0,True,True,broken,,Wakefield,Cathedral Retail Park,UK,Checked 15 minutes ago
-2.505315,53.359121,0,True,True,broken,,Lymm,Poplar 2000 Services,UK,Checked 15 minutes ago
-2.349031,53.465485,0,True,True,broken,,Manchester,The Trafford Centre,UK,Checked 15 minutes ago
-3.531225,50.467493,0,True,True,broken,,Torquay,114 Union Street,UK,Checked 15 minutes ago
-0.70105,53.87389,0,True,True,broken,,Shiptonthorpe,York Road,UK,Checked 15 minutes ago
-2.802508,53.268233,0,True,True,broken,,Elton,Chester Motorway Service Area,UK,Checked 15 minutes ago
-2.700781,53.328011,0,True,True,broken,,Runcorn,West Lane,UK,Checked 15 minutes ago
-2.976638,53.168867,0,True,True,broken,,Chester,Broughton Shopping Park,UK,Checked 15 minutes ago
-2.323671,53.513857,0,True,True,broken,,Pendlebury,447 Bolton Road,UK,Checked 15 minutes ago
-2.29117,53.543288,0,True,True,broken,,Whitefield,103 Bury New Road,UK,Checked 15 minutes ago
-1.5428,53.7961,0,True,True,broken,,Leeds,33/35 Briggate,UK,Checked 15 minutes ago
-2.402613,53.524717,0,True,True,broken,,Walkden,Ellesmere Centre,UK,Checked 15 minutes ago
-4.064782,51.74691,0,True,True,broken,,Pontarddulais,M4 Junction 49,UK,Checked 15 minutes ago
-1.49615,53.821441,0,True,True,broken,,Leeds,The Oakwood,UK,Checked 15 minutes ago
-1.621392,53.795109,0,True,True,broken,,Leeds,38 Butt Lane,UK,Checked 15 minutes ago
-2.518243,53.496306,0,True,True,broken,,Leigh,15/17 Bradshawgate,UK,Checked 15 minutes ago
-1.74769,53.76873,0,True,True,broken,,Bradford,Rooley Lane,UK,Checked 15 minutes ago
-2.58967,53.468586,0,True,True,broken,,Warrington,Stone Cross Park,UK,Checked 15 minutes ago
-1.077611,53.921943,0,True,True,broken,,York,St Nicholas Avenue,UK,Checked 15 minutes ago
-1.185699,53.906539,0,True,True,broken,,York,Tadcaster Road,UK,Checked 15 minutes ago
-2.86523,53.358559,0,True,True,broken,,Liverpool,Hunts Cross Shopping Park,UK,Checked 15 minutes ago
-4.13438,51.67795,0,True,True,broken,,Llanelli,Trostre Retail Park,UK,Checked 15 minutes ago
-2.73057,53.44155,0,True,True,broken,,St Helens,100 St Helens Linkway,UK,Checked 15 minutes ago
-2.85629,53.391068,0,True,True,broken,,Liverpool,298 Childwall Valley Road,UK,Checked 15 minutes ago
-3.13621,53.25086,0,True,True,broken,,Flint,Holywell Road,UK,Checked 15 minutes ago
-1.77133,53.8351,0,True,True,broken,,Shipley,2 Tony Miller Approach,UK,Checked 15 minutes ago
-2.862311,53.421867,0,True,True,broken,,Knowsley,Liverpool Road,UK,Checked 15 minutes ago
-2.97914,53.40534,0,True,True,broken,,Liverpool,Ranelagh House,UK,Checked 15 minutes ago
-2.985636,53.405376,0,True,True,broken,,Liverpool,82/86 Lord Street,UK,Checked 15 minutes ago
-2.939387,53.43907,0,True,True,broken,,Liverpool,372 Queens Drive,UK,Checked 15 minutes ago
-2.97211,53.436737,0,True,True,broken,,Liverpool,202/218  Walton Road,UK,Checked 15 minutes ago
-1.90348,53.87454,0,True,True,broken,,Keighley,Hard Ings Road,UK,Checked 15 minutes ago
-3.100397,53.380257,0,True,True,broken,,Upton,Upton By Pass,UK,Checked 15 minutes ago
-2.990481,53.451918,0,True,True,broken,,Bootle,280/282 Stanley Road,UK,Checked 15 minutes ago
-2.95138,53.48259,0,True,True,broken,,Liverpool,Racecourse Retail Park,UK,Checked 15 minutes ago
-2.368702,53.755108,0,True,True,broken,,Accrington,Hyndburn Road,UK,Checked 15 minutes ago
-2.103782,49.18437,0,True,True,broken,,St Helier,6 Halkett Street,UK,Checked 15 minutes ago
-4.146077,50.371263,0,True,True,broken,,Plymouth,100 New George Street,UK,Checked 15 minutes ago
-3.054076,53.814631,0,True,True,broken,,Blackpool,The Edith Centre,UK,Checked 15 minutes ago
-2.784268,54.0674,0,True,True,broken,,Lancaster,Caton Road,UK,Checked 15 minutes ago
-4.97924,51.79178,0,True,True,broken,,Haverfordwest,Caradocs Well Road,UK,Checked 15 minutes ago
-1.160878,54.572466,0,True,True,broken,,Middlesborough,Trunk Road,UK,Checked 15 minutes ago
-1.066436,54.614426,0,True,True,broken,,Redcar,Redcar Retail Park,UK,Checked 15 minutes ago
-3.224913,54.113573,0,True,True,broken,,Barrow In Furness,148/150 Dalton Road,UK,Checked 15 minutes ago
-1.211148,54.679416,0,True,True,broken,,Hartlepool,Burn Road,UK,Checked 15 minutes ago
-1.69372,54.640576,0,True,True,broken,,Bishop Auckland,Abraham Enterprise Park,UK,Checked 15 minutes ago
-4.629675,53.303713,0,True,True,broken,,Holyhead,Kingsland Road,UK,Checked 15 minutes ago
-1.376609,54.814399,0,True,True,broken,,Seaham,Unit 110 Dalton Park,UK,Checked 15 minutes ago
-5.276692,50.225684,0,True,True,broken,,Redruth,Trevenson Road,UK,Checked 15 minutes ago
-1.619279,54.923654,0,True,True,broken,,Gateshead,Team Valley Retail World,UK,Checked 15 minutes ago
-1.575296,54.977138,0,True,True,broken,,Newcastle Upon Tyne,Potts Street,UK,Checked 14 minutes ago
-1.612614,54.975902,0,True,True,broken,,Newcastle Upon Tyne,64/70 Northumberland Street,UK,Checked 14 minutes ago
-1.682605,54.99535,0,True,True,broken,,Newcastle Upon Tyne,West Denton Retail Park,UK,Checked 14 minutes ago
-3.583749,54.544564,0,True,True,broken,,Whitehaven,The Bridge Retail Park,UK,Checked 14 minutes ago
-3.41077,55.21987,0,True,True,broken,,Lockerbie,A74(M) Junction 16,UK,Checked 14 minutes ago
-5.708077,54.592132,0,True,True,broken,,Newtownards,5 Ards Shopping Centre,UK,Checked 14 minutes ago
-3.247136,55.926201,0,True,True,broken,,Edinburgh,2 New Market Road,UK,Checked 14 minutes ago
-3.517768,55.883531,0,True,True,broken,,Livingston,Almondvale Avenue Drive Thru,UK,Checked 14 minutes ago
-4.163393,55.779839,0,True,True,broken,,East Kilbride,Lees Burn Court,UK,Checked 14 minutes ago
-4.06635,55.84772,0,True,True,broken,,Coatbridge,Showcase Leisure Park,UK,Checked 14 minutes ago
-4.204061,55.854654,0,True,True,broken,,Glasgow,The Forge Shopping Centre,UK,Checked 14 minutes ago
-4.313117,55.872249,0,True,True,broken,,Glasgow,West End Retail Park,UK,Checked 14 minutes ago
-4.37772,55.903787,0,True,True,broken,,Great Western Road Retail Park,Great Western Road,UK,Checked 14 minutes ago
11.5391166,48.1171161,0,True,True,broken,,München,Am Harras 12,DE,Checked 35 minutes ago
7.46185492,51.51420174,0,True,True,broken,,Dortmund,Westenhellweg 66-68,DE,Checked 35 minutes ago
9.17681084,47.65950317,0,True,True,broken,,Konstanz,Bahnhofplatz 4,DE,Checked 35 minutes ago
8.23840392,50.08205433,0,True,True,broken,,Wiesbaden,Kirchgasse 64,DE,Checked 35 minutes ago
9.2207209,49.1453906,0,True,True,broken,,Heilbronn,Sülmerstr. 57,DE,Checked 35 minutes ago
10.20875955,50.04831044,0,True,True,broken,,Schweinfurt,Niederwerrner Str. 93,DE,Checked 35 minutes ago
6.5410522,49.9622142,0,True,True,broken,,Bitburg,Bitburger Str. 86,DE,Checked 35 minutes ago
9.73498471,52.41285749,0,True,True,broken,,Hannover,Vahrenwalder Str. 250,DE,Checked 35 minutes ago
12.12534093,47.84682881,0,True,True,broken,,Rosenheim,Klepperstr. 30,DE,Checked 35 minutes ago
